n,events,non_events,responders,prevalence,p_base,p_event,p_fisher,or,ci.low,ci.high
500,246,254,153,0.5,0.2,0.4,2.29284474355096e-07,2.81345058433973,1.85997509654806,4.29258605157565
500,6,494,109,0.01,0.2,0.2,0.615790368409112,1.80592133135546,0.161309168506092,12.7949594786717
500,23,477,112,0.05,0.2,0.2,0.615618196001032,1.23474954849037,0.388643382331141,3.38640822109216
500,45,455,102,0.1,0.2,0.2,0.0116725052246172,2.36236108458761,1.14452015300517,4.73168277059853
500,140,360,86,0.3,0.2,0.2,0.0471559417576111,1.6770775111181,0.99200276913104,2.80501560375978
500,246,254,98,0.5,0.2,0.2,0.653046704056475,0.893663417193409,0.559451930153112,1.42417313091387
500,4,496,121,0.01,0.2,0.1,1,1.04435611331302,0.0197327167562252,13.143355897898
500,27,473,100,0.05,0.2,0.1,0.324277498313521,0.485129606062353,0.0916254081944533,1.64774706924419
500,50,450,113,0.1,0.2,0.1,0.287210638599004,0.626363681915732,0.246114832368902,1.40607952674783
500,148,352,79,0.3,0.2,0.1,0.0108311536808396,0.46194379594457,0.230865304448382,0.868557470285714
500,244,256,81,0.5,0.2,0.1,0.0109638022272488,0.529832226077789,0.311222767168727,0.888057530758716
500,5,495,91,0.01,0.2,0.01,0.59038358467289,0,0,4.92580295719235
500,32,468,102,0.05,0.2,0.01,0.0106530960854859,0.117484158267046,0.00285221583222457,0.723297793256649
500,58,442,77,0.1,0.2,0.01,5.55265204569974e-05,0,0,0.320855275342833
500,146,354,74,0.3,0.2,0.01,9.43206019522068e-09,0.0838650193243249,0.0166025882995701,0.262504232743554
500,256,244,57,0.5,0.2,0.01,5.02817876471502e-15,0.0419157492104165,0.00828583069372392,0.132318378396814
500,5,495,103,0.01,0.2,0,0.588615162053621,0,0,4.21756952386541
500,22,478,82,0.05,0.2,0,0.0344785399101201,0,0,0.90517480759577
500,45,455,94,0.1,0.2,0,8.00569920523369e-05,0,0,0.336687861821751
500,140,360,87,0.3,0.2,0,1.65878931570599e-14,0,0,0.0864042886163807
500,237,263,53,0.5,0.2,0,1.18182400043549e-16,0,0,0.0651737405146159
20,0,20,,0.01,0.4,0.4,1,,,
20,1,19,4,0.05,0.4,0.4,0.2,Inf,0.102564025878907,Inf
20,2,18,6,0.1,0.4,0.4,0.521052631578947,2.4630689494263,0.027641210278509,219.031926549834
20,7,13,10,0.3,0.4,0.4,1,0.657312763278745,0.0665995053878362,5.77551545258632
20,10,10,7,0.5,0.4,0.4,1,0.657312763278744,0.0665995053878362,5.77551545258632
20,0,20,,0.01,0.4,0.2,1,,,
20,2,18,8,0.05,0.4,0.2,1,1.53525206077313,0.017546840170988,134.239195153839
20,1,19,9,0.1,0.4,0.2,1,0,0,47.6319350473613
20,8,12,2,0.3,0.4,0.2,1,1.53525206077313,0.017546840170988,134.239195153839
20,11,9,4,0.5,0.4,0.2,0.284829721362229,0.217167529907852,0.00347771780950568,3.42549582795931
20,1,19,9,0.01,0.4,0.1,1,0,0,47.6319350473613
20,2,18,7,0.05,0.4,0.1,0.521052631578947,0,0,10.0652343198317
20,2,18,6,0.1,0.4,0.1,1,0,0,12.8359977377436
20,6,14,4,0.3,0.4,0.1,0.267492260061919,0,0,3.51695235766216
20,10,10,4,0.5,0.4,0.1,0.086687306501548,0,0,1.29804492426738
20,0,20,,0.01,0.4,0.01,1,,,
20,0,20,,0.05,0.4,0.01,1,,,
20,2,18,6,0.1,0.4,0.01,1,0,0,12.8359977377436
20,6,14,4,0.3,0.4,0.01,0.267492260061919,0,0,3.51695235766216
20,12,8,3,0.5,0.4,0.01,0.0491228070175438,0,0,1.42391461610323
20,1,19,8,0.01,0.4,0,1,0,0,58.4474885844749
20,1,19,5,0.05,0.4,0,1,0,0,116.788321167884
20,1,19,7,0.1,0.4,0,1,0,0,72.3478260869566
20,6,14,7,0.3,0.4,0,0.0514963880288957,0,0,1.29212012592673
20,8,12,4,0.5,0.4,0,0.116615067079463,0,0,2.09411129173914
20,0,20,,0.01,0.2,0.4,1,,,
20,2,18,4,0.05,0.2,0.4,0.368421052631579,4.47215228572571,0.0478620848326745,416.115179726568
20,1,19,4,0.1,0.2,0.4,1,0,0,155.623100303952
20,6,14,4,0.3,0.2,0.4,0.54922600619195,2.81781983424742,0.156283996370788,51.8566207098357
20,8,12,9,0.5,0.2,0.4,1,1.37644197263497,0.16388497850571,11.9080124926794
20,1,19,9,0.01,0.2,0.2,1,0,0,47.6319350473613
20,0,20,,0.05,0.2,0.2,1,,,
20,1,19,2,0.1,0.2,0.2,1,0,0,349.090909090914
20,5,15,3,0.3,0.2,0.2,0.539473684210526,0,0,7.75286707856178
20,12,8,6,0.5,0.2,0.2,0.642414860681115,0.572643815838152,0.0532167343852684,6.00208924905237
20,0,20,,0.01,0.2,0.1,1,,,
20,1,19,4,0.05,0.2,0.1,1,0,0,155.623100303952
20,2,18,6,0.1,0.2,0.1,1,0,0,12.8359977377436
20,4,16,4,0.3,0.2,0.1,0.537667698658411,0,0,6.80913865975696
20,14,6,3,0.5,0.2,0.1,0.201754385964912,0.172564011755133,0.00243497745425623,4.10638455240498
20,1,19,2,0.01,0.2,0.01,1,0,0,349.090909090914
20,0,20,,0.05,0.2,0.01,1,,,
20,1,19,5,0.1,0.2,0.01,1,0,0,116.788321167884
20,7,13,2,0.3,0.2,0.01,0.521052631578947,0,0,10.0652343198317
20,11,9,3,0.5,0.2,0.01,0.565789473684211,0.369039103312009,0.00540984539242464,8.41030808757529
20,0,20,,0.01,0.2,0,1,,,
20,1,19,4,0.05,0.2,0,1,0,0,155.623100303952
20,2,18,4,0.1,0.2,0,1,0,0,23.0955606906853
20,5,15,1,0.3,0.2,0,1,0,0,116.788321167884
20,10,10,2,0.5,0.2,0,0.473684210526316,0,0,5.2319679053098
40,1,39,18,0.01,0.4,0.4,1,0,0,47.6319350473611
40,2,38,16,0.05,0.4,0.4,1,1.51653253261787,0.0183322704528098,125.385640249462
40,2,38,17,0.1,0.4,0.4,1,1.36390775636272,0.0165043584038033,112.665180032834
40,15,25,16,0.3,0.4,0.4,0.526734743642419,1.53811823823245,0.346497943032192,6.88684203437778
40,21,19,14,0.5,0.4,0.4,0.509620298830532,0.558400333786952,0.119874091762278,2.46222453544526
40,2,38,14,0.01,0.4,0.2,1,1.88988849899556,0.022764077780332,156.682078411095
40,0,40,,0.05,0.4,0.2,1,,,
40,8,32,12,0.1,0.4,0.2,1,0.738820251876074,0.0624924311022563,5.16917574121206
40,11,29,6,0.3,0.4,0.2,1,0.487781796331009,0.0092432660254852,5.23585395656275
40,17,23,10,0.5,0.4,0.2,0.470927503185568,0.498385442697021,0.0696758540545536,2.72917154124749
40,0,40,,0.01,0.4,0.1,1,,,
40,1,39,13,0.05,0.4,0.1,1,0,0,80.8988764044944
40,3,37,15,0.1,0.4,0.1,0.278846153846154,0,0,4.01228651826226
40,9,31,13,0.3,0.4,0.1,0.690392017404401,0.527484312178681,0.0458716544151359,3.47455406135765
40,25,15,8,0.5,0.4,0.1,0.0357635558873949,0.138285304920392,0.0115648694717264,0.954936643182511
40,0,40,,0.01,0.4,0.01,1,,,
40,1,39,16,0.05,0.4,0.01,1,0,0,58.447488584475
40,2,38,18,0.1,0.4,0.01,0.492307692307692,0,0,6.48774243420837
40,9,31,14,0.3,0.4,0.01,0.0157988871224165,0,0,0.7659580844847
40,14,26,10,0.5,0.4,0.01,0.00748030938158772,0,0,0.642036742127137
40,0,40,,0.01,0.4,0,1,,,
40,1,39,13,0.05,0.4,0,1,0,0,80.8988764044944
40,2,38,16,0.1,0.4,0,0.507692307692308,0,0,8.00522510524286
40,11,29,16,0.3,0.4,0,0.00116476439256825,0,0,0.414908162456474
40,26,14,2,0.5,0.4,0,0.116666666666667,0,0,2.79183664731399
40,1,39,5,0.01,0.2,0.4,1,0,0,271.844660194178
40,4,36,8,0.05,0.2,0.4,0.565816828974724,0,0,6.38436986856206
40,5,35,10,0.1,0.2,0.4,0.583515701936755,2.19818369279124,0.157874257906557,23.0007546906287
40,12,28,6,0.3,0.2,0.4,0.647937411095306,0.426146389552434,0.00812011298079183,4.52447118364393
40,26,14,10,0.5,0.2,0.4,0.00748030938158772,Inf,1.55754325941985,Inf
40,0,40,,0.01,0.2,0.2,1,,,
40,3,37,8,0.05,0.2,0.2,0.0963562753036437,9.46397823380126,0.431130361814859,625.275455748201
40,5,35,9,0.1,0.2,0.2,1,0.84721710146322,0.0152562595124461,10.368108920383
40,13,27,6,0.3,0.2,0.2,1,1.04427775966099,0.082579408014791,8.65720186375733
40,19,21,6,0.5,0.2,0.2,0.185550935550935,0.184763768405916,0.00357048676237985,1.90663688406911
40,0,40,,0.01,0.2,0.1,1,,,
40,2,38,9,0.05,0.2,0.1,1,0,0,18.9081233080129
40,7,33,9,0.1,0.2,0.1,0.17470778113193,0,0,2.32412542769392
40,12,28,5,0.3,0.2,0.1,0.29800853485064,0,0,2.48681357398266
40,15,25,4,0.5,0.2,0.1,1,0.531663940317042,0.00932763017937397,7.40708782810097
40,0,40,,0.01,0.2,0.01,1,,,
40,6,34,13,0.05,0.2,0.01,0.152001625685836,0,0,1.65044435733678
40,2,38,6,0.1,0.2,0.01,1,0,0,31.9865869497029
40,8,32,7,0.3,0.2,0.01,0.308712284563678,0,0,2.7678923690105
40,20,20,7,0.5,0.2,0.01,0.00831600831600832,0,0,0.557608538140446
40,0,40,,0.01,0.2,0,1,,,
40,0,40,,0.05,0.2,0,1,,,
40,1,39,5,0.1,0.2,0,1,0,0,271.844660194178
40,12,28,5,0.3,0.2,0,0.29800853485064,0,0,2.48681357398266
40,15,25,4,0.5,0.2,0,0.27782033045191,0,0,2.45698645892101
60,0,60,,0.01,0.4,0.4,1,,,
60,2,58,23,0.05,0.4,0.4,1,1.62240779687506,0.0199484221665779,131.819912210869
60,3,57,23,0.1,0.4,0.4,0.552367036820573,3.35616709545842,0.165429134487523,207.487894186131
60,17,43,20,0.3,0.4,0.4,0.135687066888958,0.333388540304566,0.0534624821841918,1.45839547152015
60,35,25,19,0.5,0.4,0.4,0.583146925455468,0.7152345521564,0.207199293077024,2.47387751189342
60,1,59,23,0.01,0.4,0.2,1,0,0,62.6786659608276
60,4,56,28,0.05,0.4,0.2,0.330712520635311,3.6437326898918,0.273290080205624,201.227286162699
60,5,55,25,0.1,0.4,0.2,0.389912537041024,0.328282987725683,0.00630429996660159,3.6045769066733
60,16,44,18,0.3,0.4,0.2,0.34609573602519,0.451744612916177,0.0715580465523749,2.02175432497296
60,26,34,20,0.5,0.4,0.2,0.173919976477883,0.434643400274256,0.112744282839309,1.50998296362083
60,0,60,,0.01,0.4,0.1,1,,,
60,2,58,21,0.05,0.4,0.1,0.537288135593221,0,0,9.94011690933126
60,8,52,20,0.1,0.4,0.1,0.0431342749417802,0,0,1.07007445421756
60,16,44,23,0.3,0.4,0.1,0.0164527024580125,0.160822440005515,0.0159066525360244,0.830674206683679
60,39,21,10,0.5,0.4,0.1,0.298307390480124,0.476957362319169,0.0944349763987487,2.39383336172593
60,1,59,24,0.01,0.4,0.01,1,0,0,58.4474885844749
60,2,58,21,0.05,0.4,0.01,0.537288135593221,0,0,9.94011690933126
60,6,54,25,0.1,0.4,0.01,0.0359592728167585,0,0,1.10653543452204
60,20,40,20,0.3,0.4,0.01,3.54265243849887e-05,0,0,0.245738455815786
60,29,31,9,0.5,0.4,0.01,0.00204118168200103,0,0,0.443697400284316
60,1,59,25,0.01,0.4,0,1,0,0,54.5543107647355
60,6,54,18,0.05,0.4,0,0.164966624627026,0,0,1.91874884642961
60,11,49,24,0.1,0.4,0,0.00196646165626599,0,0,0.481164421559504
60,13,47,17,0.3,0.4,0,0.0122374348178523,0,0,0.681841220188574
60,31,29,12,0.5,0.4,0,3.70855089717371e-05,0,0,0.234915767755088
60,1,59,11,0.01,0.2,0.4,1,0,0,173.259668508287
60,1,59,11,0.05,0.2,0.4,1,0,0,173.259668508287
60,6,54,14,0.1,0.2,0.4,0.00189947399181765,23.1062018943046,2.23174594117753,1197.66237316483
60,15,45,22,0.3,0.2,0.4,0.0608101454612498,3.60388328771814,0.930227963077211,15.1224100031738
60,32,28,17,0.5,0.2,0.4,0.150378881961088,2.71374755702654,0.730617269733231,11.6153874888699
60,0,60,,0.01,0.2,0.2,1,,,
60,1,59,15,0.05,0.2,0.2,0.25,Inf,0.0769229687500001,Inf
60,7,53,13,0.1,0.2,0.2,0.328764769414282,0,0,2.48140320113352
60,19,41,9,0.3,0.2,0.2,0.445218658804447,1.89764580232842,0.3289849008054,10.2442769371934
60,30,30,12,0.5,0.2,0.2,0.333411738115205,0.429154697483607,0.0829517295523197,1.86727848397889
60,1,59,10,0.01,0.2,0.1,0.166666666666667,Inf,0.128205070312501,Inf
60,3,57,10,0.05,0.2,0.1,1,0,0,12.7013644518009
60,4,56,8,0.1,0.2,0.1,1,0,0,10.6665912228618
60,16,44,9,0.3,0.2,0.1,0.096011302917373,0,0,1.28520467002104
60,28,32,8,0.5,0.2,0.1,1,1.16366116249098,0.194297186709563,6.97385998157886
60,1,59,10,0.01,0.2,0.01,1,0,0,194.410692588095
60,2,58,11,0.05,0.2,0.01,1,0,0,24.3845182607186
60,8,52,12,0.1,0.2,0.01,0.338132236626877,0,0,2.30406992565074
60,18,42,14,0.3,0.2,0.01,0.0454505995316127,0.134595934958712,0.00292395727584992,1.0508265255304
60,35,25,6,0.5,0.2,0.01,0.0731028330616137,0.12173526990942,0.00242378921762471,1.1976544862856
60,1,59,9,0.01,0.2,0,1,0,0,220.242914979754
60,2,58,9,0.05,0.2,0,1,0,0,31.3092980209479
60,5,55,10,0.1,0.2,0,0.578321900601885,0,0,5.72852275576651
60,14,46,10,0.3,0.2,0,0.0976992963474706,0,0,1.35022224761373
60,29,31,7,0.5,0.2,0,0.0108500256805342,0,0,0.652982789711698
80,1,79,35,0.01,0.4,0.4,0.4375,Inf,0.0329667559523804,Inf
80,0,80,,0.05,0.4,0.4,1,,,
80,13,67,31,0.1,0.4,0.4,0.756847632878127,0.661765947653091,0.134982102900222,2.67633716543131
80,24,56,29,0.3,0.4,0.4,0.80316236218155,0.835217228948816,0.261788141966095,2.51292048727147
80,53,27,32,0.5,0.4,0.4,0.810779190997212,1.20363711040624,0.423087756300297,3.54358099766819
80,0,80,,0.01,0.4,0.2,1,,,
80,5,75,33,0.05,0.4,0.2,1,0.946878828167209,0.0749810302724036,8.78216724917857
80,8,72,25,0.1,0.4,0.2,1,0.713023523124357,0.0655662633033385,4.39689801534688
80,24,56,24,0.3,0.4,0.2,0.602134973737894,0.706717748222467,0.195459023115998,2.28183261099949
80,41,39,26,0.5,0.4,0.2,0.152712294908852,0.468266467273384,0.1579344324136,1.3320098483825
80,3,77,36,0.01,0.4,0.1,1,0.603690573772216,0.00989756816245585,12.0518705275492
80,3,77,41,0.05,0.4,0.1,1,1.93311460108663,0.0968673606847838,117.861311471356
80,10,70,30,0.1,0.4,0.1,0.080930970753506,0.159857437843901,0.00347135565636454,1.26505820805195
80,29,51,28,0.3,0.4,0.1,0.0149784665447114,0.257863620329885,0.0661832573244097,0.838392834334106
80,43,37,17,0.5,0.4,0.1,0.000932368868425701,0.126553413746458,0.0211273246891774,0.519326107583738
80,1,79,35,0.01,0.4,0.01,1,0,0,50.1043841336097
80,4,76,42,0.05,0.4,0.01,0.0466716827476321,0,0,1.32250748868603
80,11,69,30,0.1,0.4,0.01,0.00538639196962423,0,0,0.575863031596015
80,22,58,26,0.3,0.4,0.01,3.42610913452756e-05,0,0,0.257591389684392
80,46,34,16,0.5,0.4,0.01,8.17547055249053e-08,0,0,0.118862885475184
80,2,78,35,0.01,0.4,0,0.501582278481013,0,0,6.83997665399193
80,4,76,27,0.05,0.4,0,0.294262699325991,0,0,2.95388509678936
80,8,72,25,0.1,0.4,0,0.0520251140066241,0,0,1.21574592549235
80,27,53,22,0.3,0.4,0,2.90702615302069e-05,0,0,0.240288363406796
80,34,46,23,0.5,0.4,0,1.34962514320895e-07,0,0,0.136651043696213
80,0,80,,0.01,0.2,0.4,1,,,
80,3,77,15,0.05,0.2,0.4,0.088607594936709,9.43032844148881,0.459905741490434,586.99691838128
80,10,70,12,0.1,0.2,0.4,0.640835945823694,1.49158474791656,0.135502796869535,9.18932975409885
80,26,54,29,0.3,0.2,0.4,0.0877985619502188,2.34790819172089,0.807878949653535,6.94151175186085
80,39,41,24,0.5,0.2,0.4,0.0508302277318254,2.83096191898074,0.95344739668223,9.02125708229077
80,3,77,19,0.01,0.2,0.2,0.561952288218111,1.6276286048329,0.0263321121083087,33.0020830183636
80,6,74,12,0.05,0.2,0.2,0.219491767393166,3.13691160258185,0.252781106231617,25.4820504312946
80,4,76,11,0.1,0.2,0.2,1,0,0,10.0476860507828
80,21,59,9,0.3,0.2,0.2,0.691068167979907,1.46462442505324,0.214968089408996,7.75195230257256
80,46,34,18,0.5,0.2,0.2,1,0.903938889907849,0.276822964112886,3.03093044439486
80,0,80,,0.01,0.2,0.1,1,,,
80,4,76,15,0.05,0.2,0.1,1,0,0,6.76146878968738
80,9,71,17,0.1,0.2,0.1,1,1.0658006376907,0.0982951613586657,6.436206509136
80,20,60,11,0.3,0.2,0.1,0.274954042827715,0.266471658672399,0.00576950296361708,2.1112965475763
80,37,43,11,0.5,0.2,0.1,0.532791628527795,0.627005216499203,0.123021805836733,2.73534890821191
80,1,79,18,0.01,0.2,0.01,1,0,0,134.054054054054
80,7,73,18,0.05,0.2,0.01,0.340008869535852,0,0,2.36368299590044
80,10,70,13,0.1,0.2,0.01,0.202356496350121,0,0,2.27226853673949
80,20,60,16,0.3,0.2,0.01,0.0597553524680841,0.16049297786764,0.00357057242834188,1.19301045050813
80,46,34,6,0.5,0.2,0.01,0.0782412091572651,0.131973672602521,0.0026727066423764,1.26466036343953
80,0,80,,0.01,0.2,0,1,,,
80,0,80,,0.05,0.2,0,1,,,
80,8,72,14,0.1,0.2,0,0.338639914498566,0,0,2.77262231058039
80,20,60,14,0.3,0.2,0,0.0163549984420466,0,0,0.787192710704891
80,41,39,5,0.5,0.2,0,0.0239499424626007,0,0,0.983329158077029
100,0,100,,0.01,0.4,0.4,1,,,
100,8,92,39,0.05,0.4,0.4,0.144715212568236,0.205537569893637,0.00439554987117874,1.70728328774766
100,9,91,40,0.1,0.4,0.4,1,1.21972489705498,0.226165171719373,6.09425882075308
100,31,69,45,0.3,0.4,0.4,0.515007638698167,0.691563544613761,0.262505864913298,1.76954804090157
100,53,47,40,0.5,0.4,0.4,0.83869160384215,1.14183649335176,0.475503799074286,2.76123105255294
100,0,100,,0.01,0.4,0.2,1,,,
100,7,93,38,0.05,0.4,0.2,1,1.24008681480972,0.171537705012453,7.80472295382764
100,9,91,35,0.1,0.4,0.2,0.0249991546929281,0,0,0.877089662339975
100,32,68,42,0.3,0.4,0.2,0.192363776478239,0.514762806714226,0.187601648060656,1.33927702028453
100,48,52,30,0.5,0.4,0.2,0.19010425896385,0.519787584946517,0.192680295931639,1.34784865489968
100,0,100,,0.01,0.4,0.1,1,,,
100,5,95,46,0.05,0.4,0.1,0.370483713635407,0.280910964646455,0.0055251157338413,2.97636737218827
100,15,85,44,0.1,0.4,0.1,0.00141422975198575,0.0711528666832392,0.0016181622226955,0.507233471925239
100,35,65,34,0.3,0.4,0.1,0.000390793537568459,0.15320557007466,0.0352851813452803,0.504782478790127
100,55,45,23,0.5,0.4,0.1,0.0978393343604303,0.436963146853357,0.146953367039688,1.23921077090549
100,1,99,41,0.01,0.4,0.01,1,0,0,56.0736560736543
100,5,95,37,0.05,0.4,0.01,0.154415751773999,0,0,1.82138197663588
100,9,91,28,0.1,0.4,0.01,0.0582678067575941,0,0,1.24018227451691
100,36,64,26,0.3,0.4,0.01,2.99792337857077e-05,0.0455713620284237,0.00106097078935527,0.308273431767792
100,55,45,18,0.5,0.4,0.01,3.80473900484406e-05,0.0701633753847413,0.00732194762247163,0.330621190782789
100,1,99,38,0.01,0.4,0,1,0,0,63.5693687920536
100,11,89,37,0.05,0.4,0,0.00622432770857342,0,0,0.608431035555484
100,7,93,41,0.1,0.4,0,0.0392888264400657,0,0,0.945072799090391
100,26,74,33,0.3,0.4,0,4.96901443822103e-06,0,0,0.211380715213694
100,50,50,21,0.5,0.4,0,6.59477721413996e-08,0,0,0.124878872935609
100,0,100,,0.01,0.2,0.4,1,,,
100,6,94,19,0.05,0.2,0.4,0.0807030966088403,4.76740791874493,0.5854354457702,38.9594666190708
100,10,90,25,0.1,0.2,0.4,0.707612614884997,1.32074829709223,0.203189148110135,6.42634743794984
100,31,69,22,0.3,0.2,0.4,0.000432269492359556,6.13816533144985,2.02144973352251,20.028746008998
100,43,57,32,0.5,0.2,0.4,0.389236639558261,1.51204867837371,0.596727475736893,3.85146174141128
100,0,100,,0.01,0.2,0.2,1,,,
100,9,91,15,0.05,0.2,0.2,0.348064923699759,0,0,2.90007056696127
100,13,87,14,0.1,0.2,0.2,1,1.13489145684211,0.109214241288742,6.26729897994221
100,32,68,17,0.3,0.2,0.2,0.253801578412825,0.40226071760855,0.0685791271556906,1.61131288622975
100,50,50,17,0.5,0.2,0.2,0.28688537917825,2.05353403657712,0.625896940615394,7.43202556966404
100,2,98,19,0.01,0.2,0.1,1,0,0,23.0549855345777
100,4,96,17,0.05,0.2,0.1,1,0,0,7.61546038606812
100,5,95,18,0.1,0.2,0.1,0.219413576114607,3.23944855188738,0.251725080451813,30.7455407898396
100,38,62,16,0.3,0.2,0.1,0.00411911776812139,0.0861803040120364,0.0019644302529531,0.609917943507564
100,51,49,12,0.5,0.2,0.1,0.0688856864397988,0.281201686248307,0.0458996082253617,1.22578340266785
100,0,100,,0.01,0.2,0.01,1,,,
100,4,96,13,0.05,0.2,0.01,1,0,0,10.6408314213029
100,9,91,21,0.1,0.2,0.01,0.197630332646581,0,0,1.86162310599759
100,33,67,16,0.3,0.2,0.01,0.0177894788398176,0.110019194682305,0.00250136372335943,0.782178315414738
100,49,51,10,0.5,0.2,0.01,0.00121289191616323,0,0,0.405803859425839
100,0,100,,0.01,0.2,0,1,,,
100,7,93,10,0.05,0.2,0,1,0,0,6.73063036411239
100,12,88,19,0.1,0.2,0,0.115561066456407,0,0,1.46165022510455
100,32,68,10,0.3,0.2,0,0.0280392527219337,0,0,0.878660696303054
100,49,51,8,0.5,0.2,0,0.00584530831568445,0,0,0.555396603505209
120,1,119,48,0.01,0.4,0.4,1,0,0,58.4474885844764
120,9,111,47,0.05,0.4,0.4,1,0.763046740083695,0.117414585488839,3.7986106502566
120,9,111,60,0.1,0.4,0.4,1,1.27017541268251,0.258294006971205,6.75376069000574
120,29,91,45,0.3,0.4,0.4,0.510532806292594,0.689601191054452,0.24742291662868,1.80133100992743
120,67,53,44,0.5,0.4,0.4,0.572348185680289,0.798063942471287,0.353626211705786,1.79996584280008
120,0,120,,0.01,0.4,0.2,1,,,
120,9,111,48,0.05,0.4,0.2,0.0838387761265434,0.172116562466149,0.00376211276098495,1.35785732262236
120,10,110,43,0.1,0.4,0.2,0.01349747760531,0,0,0.743081265637603
120,38,82,46,0.3,0.4,0.2,0.00894966966305807,0.31170615342061,0.109845069671467,0.802063479467214
120,61,59,34,0.5,0.4,0.2,0.10564523591318,0.493029112802907,0.198748330763833,1.18574947897624
120,0,120,,0.01,0.4,0.1,1,,,
120,3,117,43,0.05,0.4,0.1,0.551994017946162,0,0,4.33194265415559
120,18,102,26,0.1,0.4,0.1,0.0119714803735116,0,0,0.729826399017324
120,41,79,46,0.3,0.4,0.1,1.43327613456236e-07,0.0674726468091823,0.0123178131507928,0.239908181800561
120,58,62,31,0.5,0.4,0.1,0.000168211469892029,0.173309496084001,0.0527536789628877,0.48826218686807
120,0,120,,0.01,0.4,0.01,1,,,
120,6,114,39,0.05,0.4,0.01,0.175465934601422,0,0,1.73017871698346
120,14,106,42,0.1,0.4,0.01,0.00206842023777305,0,0,0.494328565678845
120,41,79,34,0.3,0.4,0.01,5.16526391852207e-08,0,0,0.138551908011746
120,71,49,21,0.5,0.4,0.01,1.45887957287478e-08,0.0213526153242164,0.000498460368111029,0.14550330689002
120,2,118,43,0.01,0.4,0,0.536274509803922,0,0,9.55601215848771
120,8,112,37,0.05,0.4,0,0.0574197145945452,0,0,1.2670821297289
120,11,109,43,0.1,0.4,0,0.00731045299343166,0,0,0.654928210440719
120,34,86,34,0.3,0.4,0,2.04908923587342e-06,0,0,0.19336382610404
